subject_id,brand,description,specTableContent,title
8868715,"""HP Enterprise"""," ""Description:StorageWorks Internal Tape Drive AIT SCSI S/E 35/70GB SCSI-2Part Number(s)Option Part# 388504-B21 """, Specifications: Category Proliant Sub-Category TapeDrive Generation 35/70GB Part Number 388504-B21 Products ID 1264 Tape Type AIT Native Capacity 35GB Interface Type SCSI Enclosure Type Internal Native Data Transfer Rate 3Mbps Compressed Capacity 70GB Data Transfer Rate - Compressed 6Mbps Form Factor 5.25 inchesx 1/2H Platform PC Dimensions (HxWxD) 1.62 in x 5.75 in x 6.11 in Weight 2.21 lbs," ""388504-B21 HP Storageworks Internal"" ""Null"""
13558049,"""HP Enterprise"""," ""Description:HP AIT2 50/100GB Tape DrivePart Number(s) Hewlett-Packard Part# 157766-B21"""," Specifications: Category HP Sub-Category Tape Drive Generation 50/100GB Part Number 157766-B21 Products ID 15051 Form Factor Height Half-Height Form Factor Width 3.5 inch Interface Ultra2 SCSI System Type Sun Sparc, PC (Intel x86 Compatible) Tape Format Tape - Digital Linear Tape (DLT)"," ""157766-B21 HP 50-GB Internal Tape Drive"" ""Null"""
6498849,"""HP Enterprise""","""Description:5 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418371-B21
Spare Part# 418398-001
Assembly Part# 430169-002
Model# DH072BB978"" ", Specifications: Category Proliant HardDrive Sub-Category 15K Generation SAS Part Number 430169-002-5Pack Products ID 455191 Type Hard Drive - Hot-Swap Capacity 72GB Interface Type Serial Attached SCSI Spindle Speed 15000RPM Ports Single Form Factor Small 2.5 inches (SFF)," ""430169-002 HP 72-GB 3G 15K 2.5 DP SAS"", ""Null"" ""New 430169-002 SAS 5 Pack Wholesale Price 430169-002-5Pack"""
13031864,"""HP Enterprise""","""Description:HP 1GB Unbuffered PC2-5300 ECC DIMM (1 x 1GB)Part Number(s)
HP Part# 432804-B21"" ", Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 667MHz Part Number 432804-B21 Products ID 143237 Technology DDR RAM ECC / Registered Unbuffered Capacity 1GB Bus Clock 667MHz Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 432804-B21 Compatible Servers: DL320 G5 DL320s ML110 G4 ML115 G1 ML310 G4," ""432804-B21 HP 1GB PC2-5300 ECC DIMM"", ""Null"" ""New 432804-B21 DIMM Wholesale Price 432804-B21"""
13916044,"""HP Enterprise""","""Description:HP 64-bit 66MHz Single Channel Wide Ultra3 SCSI ControllerPart Number(s)Option Part# 154457-B21"" ", Specifications: Category Proliant Sub-Category Controller Generation Ultra3 Part Number 154457-B21 Products ID 8587 Controller Type SCSI Controller Enclosure Internal SCSI Interface Ultra160 SCSI Recommended Machine Type Server Platform PC Unix Bus Type PCI Data Transfer Rate 160MB/s # of Internal Connectors 3 # of External Connectors 1 Maximum Supported Devices 30 Dimensions (WxDxH) 8.75 in x 16.75 in x 3.25 in Weight 1.0 lbs," ""154457-B21 HP Wide Ultra3 SCSI Adapter"", ""Null"" Price 154457-B21"" Adapter Wholesale 154457-B21"
10786460,"""HP Enterprise""","""Description:
Proliant DL740R 1.5X 4P M1 
1024K DVD FD SA5i NC7781   Manufacturer Part# 221275-B21	
		
"" "," Specifications: Category Proliant Server Sub-Category DL740R Generation Part Number 221275-B21 Products ID 6202 Form Factor Rack-Mountable Dimensions(WxDxH) 15.5 in x 28.7 in x 7 in Weight 104.9 in Processor 4 x Intel Xeon MP 1.5 GHz Hard Drive None Networking Network adapter Ethernet, Fast Ethernet, GB Ethernet Storage Controller RAID (Ultra160 SCSI) Localization English / United States Cache Memory 4 MB L3 cache - Adcanced Transfer Cache Monitor None Floppy Drive 3.5"" 1.44 MB Floppy Cache Per Processor 1 MB"," ""221275-B21 DL740R (4P) Xeon Hz 1MB"", ""Null"" 1MB Wholesale 221275-B21 Price 221275-B21"""
7338372,"""HP Enterprise""","""Description:StorageWorks 110/220GB DriveSDLT Internal 68 Pin SCSI LVDPart Number(s)
Option Part# 192106-B21"" "," Specifications: Category Proliant Sub-Category TapeDrive Generation 110/220GB Part Number 192106-B21 Products ID 1273 Tape Type Super DLT Native Capacity 110GB Interface Type SCSI Enclosure Type Internal Compressed Capacity 220GB SCSI Signaling Type Low Voltage Differential (LVD) Platform PC, Unit Dimensions (HxWxD) 3.39 in x 5.83 in x 8.35 in Weight 14lbs"," ""192106-B21 HP Storageworks 110/220"", ""Null"" Price 192106-B21"" ""New 192106-B21 110/220 Wholesale"
16715121,"""HP Enterprise"""," ""Description:Intel Xeon E5506 DL/ML370 G6(2.13GHz/4-core/4MB/80W) DDR3Full Processor Option KitPart Number(s)Option Part# 495942-B21""", Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 495942-B21 Products ID 455561 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.13GHz Bus Speed 800MHz L1 Cache 256KB L2 Cache 1MB L3 Cache 4MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W 495942-B21 Compatible Servers: DL370 G6 G7 ML370 G6," ""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"""
16169130,"""HP Enterprise""","""Description:Intel Xeon E5506 DL/ML370 G6(2.13GHz/4-core/4MB/80W) DDR3Full Processor Option KitPart Number(s)Option Part# 495942-B21"" ", Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 495942-B21 Products ID 455561 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.13GHz Bus Speed 800MHz L1 Cache 256KB L2 Cache 1MB L3 Cache 4MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W 495942-B21 Compatible Servers: DL370 G6 G7 ML370 G6," ""495942-B21 HP E5506 2.13GHz ML370 G6"", ""Null"" ""New 495942-B21 G6 Wholesale Price 495942-B21"""
1927364,"""HP Enterprise""","""Description:HP 8GB (1x8GB) Dual Rank x8 PC3L-10600E(DDR3-1333) Unbuffered CAS-9 Low Voltage Memory KitPart Number(s)
Option Part# 647909-B21
Spare Part# 664696-001
Assembly Part# 647658-081"" ",," ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"", ""Null"" ""New 647909-B21 UDIMM Wholesale Price 647909-B21"""
13932870,"""HP Enterprise""","""Description:2 x HPE 600GB 3.5-inch (LFF)
Serial Attached SCSI (SAS) 6G 15K Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)
Genuine HPE serial number and firmware
Part Number(s)
Option Part# 652620-B21
Spare Part# 653952-001
Assembly Part# 516810-003
Assembly Part# 533871-003
Model# EF0600FARNA
Model# EF0600FATFF "" ", Specifications: Category Proliant HardDrive Sub-Category 15K Generation SAS SC Part Number EF0600FARNA-2Pack Products ID 459656 Capacity 600GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached," ""EF0600FARNA HP G8 G9 600-GB 6G 15K 3.5 SAS SC"", ""Null"" Price EF0600FARNA-2Pack"" ""New EF0600FARNA SC 2 Pack Wholesale"
5023160,,"""A protective laptop bag with modern details and plenty of room for daily essentials.""@en ",," ""Bryker 15.6"" Laptop Bag""@en Bag - Case Logic""@en"
3571730,,"""A protective laptop bag with modern details and plenty of room for daily essentials.""@en ",," ""Bryker 15.6"" Laptop Bag""@en Bag - Case Logic""@en"
4426299,"""Seagate""@en","""Part of the IronWolf Pro Guardian Range, NAS Drive, 8TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 7200RPM Spin Speed, 256MB Cache, 5 Year Warranty""@en ",," ""Seagate IronWolf Pro 8TB NAS 7200RPM SATA 6Gb/s 256MB Cache HDD OEM (ST8000NE0021)""@en ""▷ Seagate … | OcUK""@en"
11166810,"""Seagate""","""Description:Seagate Barracuda 1TB Hot-Plug Serial ATA (SATA) NCQ 3.0Gb/s 7200RPM 3.5-inch form factor 32MB Desktop Hard DrivePart Number(s)
Manufacturer Part# ST31000340AS
Alternate Part# ST31000340NS"" ", Specifications: Category Seagate HardDrive Sub-Category Desktop Generation SATA Part Number ST31000340AS Products ID 457543 Capacity 1TB Form Factor 3.5 inches x 1/3H Interface Serial ATA Data Transfer Rate 300MB/s Spindle Speed 7200RPM Average Seek Time 8.5ms Hot Swap Tray Not Included Manufacturer Seagate Pre-Failure Warranty Yes Cache 32MB," ""ST31000340AS Seagate 1-TB 7.2K 3.5 3G SATA HDD"", ""Null"" Price ST31000340AS"" ""New ST31000340AS HDD Wholesale"
3869975,"""TP-Link""@pt","""O Que Este Produto FazO switch desktop TL-SF1005D 5-Port 10/100Mbps proporciona uma maneira fácil de expandir a sua rede cablada. Todas as 5 portas suportam auto-MDI/MDIX eliminando a necessidade de se preocupar com o tipo de cabo a utilizar. Graças ao seu modo duplex o TL-SF1005D consegue processar dados a uma taxa de até 200Mbps o que faz dele a escolha ideal para ampliar as capacidades de uma rede de cabo. Além disso com a tecnologia de energia inovadora e eficiente o TL-SF1005D pode economizar até 60% do consumo energético tornando-se numa solução ecológica ideal para a rede doméstica ou do escritório.Alto DesempenhoO Switch Fast Ethernet 10/100Mbps TL-SF1005D conta com 5 portas RJ45 com auto-negociação. Todas as portas suportam função MDI / MDIX eliminando a necessidade de cabos cruzados ou portas de uplink. Com arquitectura de switching sem bloqueios o TL-SF1005D encaminha e filtra os pacotes em velocidade plena via cabo com o máximo rendimento. E o controlo de fluxo IEEE 802.3x para o modo Full Duplex e backpressure para o modo half duplex atenuam o congestionamento do tráfego e fazem o trabalho do TL-SF1005D de forma fiável.Fácil de UsarAs funções automáticas deste switch ethernet permitem o plug and play sem complicações. Nenhuma configuração é necessária. O MDI / MDIX elimina a necessidade de cabos cruzados. A função Auto-negociação em cada porta detecta a velocidade do link de um dispositivo de rede (10 100 Mbps) e ajusta inteligentemente para uma melhor compatibilidade e para um desempenho ideais.Destaques:5 portas RJ45 10/100Mbps de Auto-Negociação Suporta Auto MDI / MDIXTecnologia Ethernet Verde poupa até 60% no consumo energéticoControlo de fluxo IEEE 802.3x permite transferência fiável de dadosRevestimento em plático design ideal para colocar na secretáriaPlug and Play não necessita de qualquer configuraçãoInterface: 5 Portas RJ45 10/100Mbps de Auto Negociação / AUTO MDI / MDIXFonte de Alimentação: Adaptador externo (Output: 5.0VDC / 0.6A)Dimensões do Produto: 103.5 x 70 x 22 mm (W X D X H)Consumo Energético: Máximo: 2.2W (220V/50Hz)Método de transferência: Armazena e EncaminhaFunções avançadas: Tecnologia Verde economizando até 60% de energia Controle de Fluxo 802.3x Back Pressure Auto Uplink em cada portaCertificação: FCC CE RoHsConteúdo da Embalagem:Switch de mesa de 5 Portas 10/100MbpsAdaptador de EnergiaGuia do Utilizador""@pt ",," ""Switch TP-Link 5 Portas 10/100Mbps""@pt 10/100Mbps (TL-SF1005D) - PCDIGA""@pt"
5489330,"""HP Enterprise"""," ""Description:HP Ethernet 1Gb 4-Port 366M AdapterPart Numer(s) Manufacturer Part# 615729-B21""", Specifications: Category Server Adapter Sub-Category Ethernet Adapter Generation 1GB 4-Port Part Number 615729-B21 Products ID 461027 Manufacturer HP Network Controller Intel Ethernet I350 Controller Bus Type x4 PCI Express 2.1 Data Transfer Rate 1GB/s Data Link Protocol Gigabit Ethernet Compatability ProLiant c-Class Gen8 Servers Ports 4 Network Technology 10/100/1000Base-T Interface Type PCI Express 2.1 x4 Connectivity Technology Wired Type Network Adapter," ""Null"" ""615729-B21 HP Ethernet 1Gb 4-Port 366M Adapter"""
6575098,"""HP Enterprise"""," ""Description:Genuine HPE 1GB PC2-5300DDR2 (2x512MB) Memory KitPart Number(s) Option Part# 408850-B21 (2 x 512MB)""", Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 667MHz Part Number 408850-B21 Products ID 143097 Storage Capacity 1GB ( 2 x 512MB ) Upgrade Type System Specific Technology DDR II SDRAM Memory Speed 667MHz (PC2-5300) Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 408850-B21 Compatible Servers: BL260c G5 BL2x220c G5 BL45p G2 BL465c G1 BL465c G5 BL685c G1 BL685c G5 DL145 G3 DL165 G5 DL180 G5 DL185 G5 DL365 G1 DL365 G5 DL385 G2 DL385 G5 DL585 G2 DL585 G5 ML150 G5," ""408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit"" ""Null"""
8309583,"""HP Enterprise""","""Description:Genuine HPE 4GB (2x2GB) Registered PC2-6400Single-Rank SDRAM Memory KitPart Number(s)
Option Part# 497765-B21 (2 x 2GB)"" ", Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 800MHz Part Number 497765-B21 Products ID 455462 Storage Capacity 4GB (2 x 2GB) Technology DDR II SDRAM Form Factor DIMM 240-pin Memory Speed 800MHz (PC2-6400) Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 497765-B21 Compatible Servers: BL465c G5 BL465c G6 G7 BL495c G5 BL495c G6 G7 BL685c G5 BL685c G6 G7 DL165 G5 DL165 G5p DL165 G6 G7 DL185 G5 DL365 G5 DL385 G5p DL385 G6 G7 DL585 G5 DL585 G6 G7 DL785 G5 DL785 G6," ""497765-B21 HP 4GB (2x2GB) PC2-6400 SDRAM Kit"", ""Null"" Price 497765-B21"" ""New 497765-B21 Kit Wholesale"
154542,"""HP Enterprise"""," ""Description:Intel Xeon X5470 ML370 G5 (3.33GHz/4-core/12MB/120W) CPQFull Processor Option KitPart Number(s)Option Part# 488039-B21""", Specifications: Category Proliant Processor Sub-Category Xeon Generation G5 Part Number 488039-B21 Products ID 455536 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 3.33GHz Bus Speed 1333MHz L1 Cache 256KB L2 Cache 12MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket J LGA-771 Thermal Design Power 120W," ""488039-B21 HP X5470 3.33GHz ML370 G5"" ""Null"""
9875467,,,," ""Samsung 850 Evo 1TB SSD""@es"
2261579,"""HP Enterprise"""," ""Description:HP Intelï¿½ Xeonï¿½ L5640 DL380 G7(2.26GHz/6-core/60W/12MB)Full Processor Option KitPart Number(s) Manufacturer Part# 587507-B21""",," ""587507-B21 HP Xeon L5640 2.26GHz DL380 G7"" ""Null"""
5495617,"""HP Enterprise"""," ""Description:HP Intelï¿½ Xeonï¿½ X7560 BL680c G7(2.26GHz/8-core/24MB/130W)Full Processor Option KitPart Number(s) Manufacturer Part# 589073-B21""", Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 589073-B21 Products ID 458159 Product Type Processor Processor Type Intel Xeon Processor Core Octa-Core Processor Qty 1 Clock Speed 2.26GHz QuickPath Interconnect 6.40GT/s L2 Cache 2MB L3 Cache 24MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket LGA-1567 Thermal Design Power 130W," ""589073-B21 HP Xeon X7560 2.26GHz BL680c G7 "" ""Null"""
6110041,,,," ""Scratch & Dent Lenovo ThinkPad 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 3C 11.6"" HD Chrome""@en ""Buy Scratch at Connection Public Sector Solutions""@en"
5445961,"""HP Enterprise"""," ""Description:Genuine HPE 2GB (1x2MB) Memory ModuleSDRAM 266MHz Registered ECC PC2100Part Number(s) Option Part# 301044-B21 Spare 300702-001 Assembly 261586-051""", Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 266MHz Part Number 301044-B21 Products ID 8667 Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes," ""Null"" ""301044-B21 HP 2GB 266MHz SDRAM Module"""
10998065,"""HP Enterprise""","""Description:HP 256MB SDRAM MemoryPart Number(s)
Hewlett-Packard Part# 127005-031
"" ", Specifications:  Category Proliant Memory Sub-Category Genuine HP Memory Generation 256 MB Part Number 127005-031 Products ID 15024," ""127005-031 HP 256MB SDRAM MEMORY"", ""Null"" Price 127005-031"" ""New 127005-031 MEMORY Wholesale"
13505654,"""Null""","""
Includes: Battery, MagSafe Power Adapter

"" ",," ""Apple MacBook Pro 13-inch (Glossy) 2.3GHz Core i5 (Early 2011) MC700LL/A"" ""MacBook 13"" | macofalltrades"""
5586611,,"""Even with its 12.9-inch Retina display, the largest and most capable iPad ever is only 6.9mm thin and weighs just 1.57 pounds. It has a powerful A9X chip with 64-bit desktop-class architecture, four speaker audio, advanced iSight and FaceTime HD cameras, Wi-Fi and LTE connectivity¹, iCloud, the breakthrough Touch ID fingerprint sensor, and up to 10 hours of battery life.² It also includes great apps for productivity and creativity, as well as many more incredible apps available in the App Store. And with powerful new features in iOS 9 like multitasking, iPad Pro can do things no iPad has done before.""@en-US ",," ""Apple - 12.9- Inch iPad Pro with Wi-Fi 32 GB Silver""@en-US"
2175129,,"""Inyección de tinta térmica Colour printing Colour copying Colour scanning 1000 páginas por mes ""@es ",," ""HP ENVY Impresora 5540 All-in-One""@es Tu tienda online líder con precios más baratos! ""@es ""Impresoras y Fax"
112803,,"""Inyección de tinta térmica Impresión a color Copia a color Escaneo a color 1000 páginas por mes ""@es ",," ""HP ENVY Photo Impresora multifunción de la serie 7130""@es Tu tienda online líder con precios más baratos! ""@es ""Impresoras y Fax"
3178643,"""Null""","""
Apple Part Number: MB950LL/A

Hardware Configuration21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core 2 Duo processor4.0GB (4x1.0GB) PC3-8500 (1066MHz) DDR3 SO-DIMM, supports up to 16.0GB500GB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLNVIDIA GeForce 9400M graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SD) slotPower Cable Included"" ",," ""Apple iMac 21.5-inch 3.06GHz Core 2 Duo (Late 2009) MB950LL/A"" ""iMac 21.5"" | macofalltrades"""
12836584,"""HP Enterprise"""," ""Description: Smart Array 3200 2CH PCIUltra2 SCSI Controller 64MBPart Number(s) Option Part# 295643-B21"""," Specifications: Category Proliant Sub-Category Controller Generation Ultra2 Part Number 295643-B21 Products ID 1070 RAID Level RAID 0, RAID 1, RAID 4, RAID 5 Max Storage Devices Qty 30 Supported Devices Hard Drive Buffer Size 64MB (Installed) / 64MB (Max) Data Transfer Rate 80MB/s Controller Interface Type Ultra2 Wide SCSI Interface(s) Required PCI Device Type Storage Controller (RAID) Plug-in Card Compatibility PC"," ""295643-B21 HP Smart Array 3200"" ""Null"""
4215042,"""HP Enterprise"""," ""Description:80GB Hot-Plug Serial ATA (SATA) 1.5GB/s Hard Drive 7200 RPM 3.5-inch form factor 1.0 inch highIn HPE tray (as pictured)For G1-G7 Proliant SATA ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 349237-B21 Spare 397551-001 353042-001 Assembly 332649-002 391333-002 391333-004 440300-001 407525-001 431688-001 Model# 6L080M0 6Y080M0 FB080C4080 ST3808110AS WD800AAJS-70TDA0""", Specifications:  Manufacturer DL320 Category Hard Drive Sub-Category 7.2K Generation SATA Part Number DL320 349237-B21 Product ID 141941_DL320_HardDrives Type Hard Drive - Hot-Swap Form Factor 3.5 inches x 1/3H Capacity 80GB Interface Type Serial ATA-150 Connector 22-position Serial ATA (ATA) plug Data Transfer Rate 150MB/s Average Seek Time 9ms Spindle Speed 7200RPM," ""349237-B21 HP 80-GB 1.5G 7.2K 3.5 SATA HDD"""
